id,name,name_jp,category,region,station,hours_confidence,reason,reason_detail,hours_raw_count,business_hours_key_count,closed_on_note,tabelog_url
ChIJkwTr-emPVTURPy1Tw3kPbKk,Mitsuki,みつき,Japanese,WEST,鳥取市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tottori/A3101/A310101/31004889/
ChIJV5KssXP9PjURrDrDQvXnGBM,Myoken Ishihara So Shokusai Ishikura,妙見石原荘 食菜石蔵,Japanese,WEST,霧島市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Open year-round,https://tabelog.com/kagoshima/A4603/A460301/46001299/
ChIJNVZ7iZeNGGARwaCgfQr6Xws,NK,NK,Japanese,TOKYO,牛込神楽坂駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Mondays (twice a month), public holidays, and during the first week of May, mid-August, and year-end & New Year holidays.",https://tabelog.com/tokyo/A1309/A130905/13249655/
ChIJoyQxNIc5AWARsCgMgZt4ljQ,Nara Nicon,奈良 而今,Japanese,WEST,奈良市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Mondays, and the last day of each month",https://tabelog.com/nara/A2901/A290101/29010206/
ChIJr2kdONzzAGARaUD4DWWNd6o,Ninomae,壱,Japanese,WEST,芦屋（阪神）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and not fixed,https://tabelog.com/hyogo/A2803/A280302/28063007/
ChIJw1fgWaF6A2ARCzzC_rJv1SY,Nozawa,野嵯和,Japanese,EAST,市役所,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/aichi/A2301/A230109/23063362/
ChIJKV-kY5wIAWAR63MGW1r_MaY,Ogata,緒方,Japanese,WEST,四条（京都市営）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/kyoto/A2601/A260201/26012136/
ChIJgYODCNDxAGARKP3ZD89xcA0,Ogitani,おぎたに,Japanese,WEST,塚口（阪急）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/hyogo/A2803/A280304/28064317/
ChIJSVunX8fnAGAR9h-KyDRC1ko,Ono,緒乃,Japanese,WEST,北新地駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays (open on public holidays),https://tabelog.com/osaka/A2701/A270101/27112164/
ChIJgzArh1kpC18Rn-n7GIKR6hU,Oryori Fujita,御料理 ふじ田,Japanese,EAST,西線６条駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/hokkaido/A0101/A010105/1060134/
ChIJyaWMVZR3A2ARRneh8QKBn2Y,Oryori Hisamatsu,御料理 ひさまつ,Japanese,EAST,高畑駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and other irregular holidays (check Facebook or Instagram for updates),https://tabelog.com/aichi/A2301/A230113/23058362/
ChIJ-TmH5b6_-F8RjRoUmyyD3WI,Oryori Ittou,御料理 一燈,Japanese,WEST,福井市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Mondays (approximately 3 days a month), and other irregular days.",https://tabelog.com/fukui/A1801/A180101/18008141/
ChIJvW7Wr-7IQzURFPcLL3dODQE,Oryori Matsuyama,御料理 まつ山,Japanese,WEST,北九州市八幡西区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"Wednesdays, Thursdays, and Fridays",https://tabelog.com/fukuoka/A4004/A400404/40028665/
ChIJQ77oK9vmAGAROyJA1ELG1wA,Oryori Miyamoto,お料理 宮本,Japanese,WEST,大阪天満宮駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Wednesdays,https://tabelog.com/osaka/A2701/A270103/27068283/
ChIJAQAAAAUIAWARFIHH0dO_3fc,Otaki,おたぎ,Japanese,WEST,京都市北区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/kyoto/A2601/A260503/26031202/
ChIJBZk0RMRxA2ARQ-W0F76Jatc,Otsuaji Asai,乙味 あさ井,Japanese,EAST,新栄町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, public holidays, and not fixed",https://tabelog.com/aichi/A2301/A230104/23072364/
ChIJqxuv1oaRQTURMlw9mP7O_3E,Regional cuisine Tsugumi,郷土料理 嗣味,Japanese,WEST,渡辺通駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/fukuoka/A4001/A400103/40054472/
ChIJ5d7mW-yLGGARiCOIek8Dmns::2,Ren Mishina,蓮 三四七,Japanese,TOKYO,内幸町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"Sundays, Mondays (twice a month), and public holidays (early May, mid-August, and year-end & New Year holidays)",https://tabelog.com/tokyo/A1301/A130101/13221959/
ChIJp-7no3rnAGARcJL9UBckvdw,Ryoriya Inaya,料理屋 稲家,Japanese,WEST,北新地駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Not fixed",https://tabelog.com/osaka/A2701/A270101/27121156/
ChIJbeNWs-aOAGARxlzRwzOBJ-E,Ryoriya Uemura,料理屋 植むら,Japanese,WEST,三宮（神戸市営）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/hyogo/A2801/A280101/28006093/
ChIJF_KejkPnAGARbqXEXI55f3U,SAWADA,澤田,Japanese,WEST,新福島駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and not fixed,https://tabelog.com/osaka/A2701/A270108/27137065/
ChIJsWL3YnoJAWARCGW2cPIuqMM,SEN,杦,Japanese,WEST,五条（京都市営）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/kyoto/A2601/A260201/26030495/
ChIJc--bdWGk_18RPfSwoO2FRaQ,Sakana Ryouri Nawa Ya,魚菜料理 縄屋,Japanese,WEST,京丹後市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed. Please check the official website of Nawa-ya for online reservations.,https://tabelog.com/kyoto/A2609/A260903/26015836/
ChIJjWpTqmzfGmARhhoDqBrK7Ac,Seirin,勢麟,Japanese,EAST,浜松市中央区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/shizuoka/A2202/A220201/22034729/
ChIJ-1nTB2c6UDURdB4niDQ6JeY,Shinoda,しの田,Japanese,WEST,今治市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/ehime/A3802/A380201/38006443/
ChIJVZt_iDEJB2ARKLgglKQw7Qc,Shizen Muku An,召膳 無苦庵,Japanese,WEST,田辺市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Thursdays (Negotiable for groups spending over JPY 60,000, with a minimum of JPY 22,000 per person, including holiday surcharge)",https://tabelog.com/wakayama/A3004/A300402/30008100/
ChIJn9ofJnzzGGARzpKNVZPBd9Q,Shouin Tsurumizu,松蔭鶴水,Japanese,TOKYO,松陰神社前駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tokyo/A1317/A131709/13220685/
ChIJFdN965eLGGARpJIrCWHlLJg,Suetomi,末冨,Japanese,TOKYO,渋谷区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/tokyo/A1303/A130301/13259485/
ChIJ2Yw3LoYpC18Rruc9BvhRWmc,Suyama,壽山,Japanese,EAST,西１８丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and the third Tuesday of each month,https://tabelog.com/hokkaido/A0101/A010104/1060884/
ChIJJ7OnwkOLGGARSr1xasdXzZU,Suzuta Shiki,鈴田式,Japanese,TOKYO,乃木坂駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/tokyo/A1307/A130701/13293100/
ChIJs6rLC0fhVDURBGEiopW2uL0,Tanryu,淡流,Japanese,WEST,姫路駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/hyogo/A2805/A280501/28054576/
ChIJf1lJxD8JAWARmdAp62rTios,Toku Hamotonari,徳ㇵ本也,Japanese,WEST,鞍馬口駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/kyoto/A2601/A260503/26040349/
ChIJzyKmyvOMGGARr1iop6HMadU,Tsunokamizaka Koshiba,津の守坂 小柴,Japanese,TOKYO,曙橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Temporary opening from January 5th (Feel free to contact us for inquiries.),https://tabelog.com/tokyo/A1309/A130903/13200286/
ChIJT4SEKEV2A2ARSdcxXNezuGs,Yasui,やすい,Japanese,EAST,岩塚駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Renovated and reopened as ""Yasui"" on October 17, 2023.",https://tabelog.com/aichi/A2301/A230113/23052408/
ChIJT89wX5QBm18RJA6Y_hY_2V8,Yo,陽,Japanese,EAST,弘前市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays and Sundays,https://tabelog.com/aomori/A0202/A020201/2012387/
ChIJAQPoMWDmAGARdnG-pSslVQM,Yonemasu,米増,Japanese,WEST,福島（ＪＲ西日本）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and Sundays,https://tabelog.com/osaka/A2701/A270108/27095726/
ChIJN6BNYQBxA2ARLeVprOqTpUQ,Yoshii,吉い,Japanese,EAST,新栄町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and public holidays,https://tabelog.com/aichi/A2301/A230104/23044914/
ChIJS1tA_WuLGGARFkFAmYgS3nw,Yoshizawa,よし澤,Japanese,TOKYO,六本木駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Monday and Not fixed,https://tabelog.com/tokyo/A1307/A130701/13226102/
ChIJr0qVXgSiWjURFuNYu6CV8lw,Hiroshima Marukajiri Naka-chan,ひろしま丸かじり 中ちゃん,Okonomiyaki,お好み焼き 百名店,銀山町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/hiroshima/A3401/A340110/34004408/
ChIJf-Fl3gaiWjURK1tf2n6vCWQ,Okonomiyaki Hasshou,お好み焼き 八昌,Okonomiyaki,お好み焼き 百名店,銀山町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays and Tuesdays,https://tabelog.com/hiroshima/A3401/A340108/34019405/
ChIJY52_1NcHVDUR2F17CDlLlb8,400℃ Pizza,400℃ PIZZA,Pizza,ピザ 百名店,岡山市北区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/okayama/A3301/A330101/33015797/
ChIJ7WskG4NZF2ARxojVdkQ_oBA,FermenCo.,FermenCo.,Pizza,ピザ 百名店,下田市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,,https://tabelog.com/shizuoka/A2205/A220503/22039192/
ChIJ33wjsFKoImARKsjF0Tv-5vo,Mura no Pizza Ya Campagna,村のピザ屋 カンパーニャ,Pizza,ピザ 百名店,君津市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Tuesdays and Wednesdays,https://tabelog.com/chiba/A1206/A120603/12001153/
ChIJ3VAK8byLGGAR9myUx6TdqSU,PST Higashiazabu,PST 東麻布,Pizza,ピザ 百名店,赤羽橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,,https://tabelog.com/tokyo/A1314/A131401/13205741/
ChIJU0GZZ5uRQTURgQhL_c85ELU,Pizzeria Da Gaetano Yakuin Ten,ピッツェリア・ダ・ガエターノ 薬院店,Pizza,ピザ 百名店,薬院駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,*Delivery of pizza and appetizers is available through Demaekan and Uber Eats.,https://tabelog.com/fukuoka/A4001/A400104/40028105/
ChIJcYNavQ2LImARYppBbVa4ax8,Pizzeria Positano,ピッツェリア ポジターノ,Pizza,ピザ 百名店,成田駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/chiba/A1204/A120401/12025528/
ChIJO3rnYlWJGGARzQ2-26l3wOM,THE PIZZA BAR ON 38TH,ザ ピッツァバー ON 38TH,Pizza,ピザ 百名店,三越前駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Open year-round,https://tabelog.com/tokyo/A1302/A130202/13167573/
ChIJ-VATVSlZGGARVzbQp088Keg,hectopascal,hectopascal,Pizza,ピザ 百名店,二俣川駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/kanagawa/A1401/A140303/14085676/
ChIJ42_wSj7xGGARoM6vIDNRj_4,Jikaseimen Menya Rokutosei,自家製麺 麺や 六等星,Ramen,KANAGAWA,稲田堤駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/kanagawa/A1405/A140506/14077566/
ChIJ9_7J8ceEImARJFQqfTMybKA,Koimen Kurage,濃麺 海月,Ramen,EAST,東千葉駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/chiba/A1201/A120101/12033982/
ChIJv-jK1gwMImARUFPXaNxVENg,Niboshi Chuka Soba Ichikawa,煮干中華ソバ イチカワ,Ramen,EAST,つくば市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, public holidays, and not fixed",https://tabelog.com/ibaraki/A0802/A080201/8014295/
ChIJizoHBy-TGGARAsriNxNwKBk,Noodle & Spice Curry Kyou no Ichiban,ヌードル＆スパイスカレー 今日の1番,Ramen,EAST,川口駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"*Please check our website for updates, as we may occasionally be open on Mondays.",https://tabelog.com/saitama/A1102/A110201/11052642/
ChIJFc6rk9zmAGARJSvaGZmc0QE,Ramen Hayato,らーめん颯人,Ramen,OSAKA,南森町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"The first Monday, the first Tuesday, the second, third, fourth, and fifth Sundays, and occasional closures (please check our official X for updates)",https://tabelog.com/osaka/A2701/A270103/27083921/
ChIJlx1uXQAJAWARlVYK_NNGfdM,Ramenya Akihide,らーめんや亜喜英,Ramen,WEST,一乗寺駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed (please check our Twitter for updates!),https://tabelog.com/kyoto/A2601/A260303/26002155/
ChIJw8WezPP3GGARcVEyOTApRQY,Shirakawa Teuchi Chuka Soba Kosuga,白河手打中華そば こすが,Ramen,KANAGAWA,あざみ野駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays,https://tabelog.com/kanagawa/A1401/A140201/14085710/
ChIJf1wgfvcpIGAR8KpVDri9ZfA,Teuchi Homura,手打 焔,Ramen,EAST,那須塩原市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays,https://tabelog.com/tochigi/A0905/A090501/9011436/
ChIJQ3Vg6u4pC18RBiRGXp_QAFo,Tora no Tora,寅乃虎,Ramen,HOKKAIDO,円山公園駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Wednesday,https://tabelog.com/hokkaido/A0101/A010105/1064277/
ChIJAQA0epsIAWAR26BrvH8O_iI,Wajo Ryo Men Sugari,和醸良麺 すがり,Ramen,WEST,四条（京都市営）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/kyoto/A2601/A260201/26006820/
ChIJnUnVYkboGGAR6jq5eYHRSYI,Zenya,ぜんや,Ramen,EAST,新座駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays and Wednesdays,https://tabelog.com/saitama/A1103/A110301/11000014/
ChIJnS8Eq7A_GGAROC1aKm5-7vk,toukyou bei fissyamanzu nudoru,トーキョー ベイ フィッシャーマンズ ヌードル,Ramen,KANAGAWA,北久里浜駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/kanagawa/A1406/A140601/14079528/
ChIJeRTTBY6Eil8RI7SYBgCuCcw,Hachi no Ki,鉢の木,Shokudo (Japanese Diner),食堂 百名店,福島市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Tuesdays,https://tabelog.com/fukushima/A0701/A070101/7003932/
ChIJQ3cmf4mcnl8RXIUzTWMOY7U,Kaikyo So,海峡荘,Shokudo (Japanese Diner),食堂 百名店,下北郡大間町,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Winter break from November to mid-April,https://tabelog.com/aomori/A0204/A020403/2000217/
ChIJIzkp_06OGGAR2PhAZocawm8,Kokonotsu,ここのつ,Shokudo (Japanese Diner),食堂 百名店,北千住駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Sundays,https://tabelog.com/tokyo/A1324/A132402/13158606/
ChIJC3S5rJK2il8RYLuj6pP-C6E,Kura Zushi,食堂なまえ,Shokudo (Japanese Diner),食堂 百名店,喜多方市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Not fixed,https://tabelog.com/fukushima/A0706/A070601/7000006/
ChIJm21XeUd0QTURQyK5qfIvT94,Mendoriya,めんどり屋,Shokudo (Japanese Diner),食堂 百名店,朝倉市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Saturdays, Sundays, and Public Holidays",https://tabelog.com/fukuoka/A4008/A400802/40013231/
ChIJVc8QBvEaGGARUOZ4hMjNBNo,Sasuke Shokudo,さすけ食堂,Shokudo (Japanese Diner),食堂 百名店,浜金谷駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,,https://tabelog.com/chiba/A1206/A120603/12014064/
ChIJ3ZLn4o0OHWARSag9KLRfEBw,Nomugi,野麦,Soba,EAST,松本市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays and Wednesdays (open on public holidays),https://tabelog.com/nagano/A2002/A200201/20000101/
ChIJbVXWOs8UAGAR4sjWfZTqBj4,Roan Matsuda Sasayama Ten,ろあん松田 篠山店,Soba,WEST,丹波篠山市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays and Wednesdays,https://tabelog.com/hyogo/A2807/A280702/28000070/
ChIJh2vxmueLHWAR36SlCWeMMMA,Sekizawa,せきざわ,Soba,EAST,上高井郡小布施町,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Wednesdays and Thursdays,https://tabelog.com/nagano/A2001/A200106/20000282/
ChIJZf6Xj3Ep9l8R0NIwGtOC1kA,Soba Fujioka,蕎麦 ふじおか,Soba,EAST,長野市その他,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesday to Thursday,https://tabelog.com/nagano/A2001/A200101/20000415/
ChIJ8bix-zyMGGAROKgfyduNkU4,Soba Kiri Morino,蕎麦切 森の,Soba,EAST,本郷三丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Last order at 19:45, closing at 20:00",https://tabelog.com/tokyo/A1310/A131004/13018364/
ChIJBduc8FiMGGARhhdTzDlZhN0,Tatsumi Soba Shimahei,巽蕎麦 志ま平,Soba,EAST,牛込神楽坂駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/tokyo/A1309/A130905/13020236/
ChIJYeAbDy6LGGARgiAyxTmPV98,BCN groc,BCN groc,Spanish,スペイン料理 百名店,麻布十番駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/tokyo/A1307/A130702/13285601/
ChIJBeDqRPz1AGARZTakVpOTGoo,Chiisana Ryori Ten Morino Kujira So,小さな料理店 森乃くじら荘,Spanish,スペイン料理 百名店,生瀬駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Tuesdays and Wednesdays,https://tabelog.com/hyogo/A2803/A280303/28054019/
ChIJtwZa9s-JGGARqEGaYbJOOP8,Kongst,コングスト,Spanish,スペイン料理 百名店,人形町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays and occasionally two other days each month.,https://tabelog.com/tokyo/A1302/A130204/13290035/
ChIJU3JERBOiWjUR-CnORbA_TAs,L’Ermita,L’Ermita,Spanish,スペイン料理 百名店,唐人町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/fukuoka/A4001/A400105/40066716/
ChIJh6UBf-KNHmARZF-dKdhjYuw,Potoro,Potoro,Spanish,スペイン料理 百名店,高崎市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Not fixed,https://tabelog.com/gunma/A1001/A100102/10020720/
ChIJnQnzI0WLGGARjy7bLpkSd18,Sal y Amor,サル イ アモール,Spanish,スペイン料理 百名店,代官山駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/tokyo/A1303/A130303/13151425/
ChIJfy-g6MuLGGAR0jcF50OsA3A,aca,アカ,Spanish,スペイン料理 百名店,三越前駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Sundays,https://tabelog.com/tokyo/A1302/A130202/13249117/
ChIJf8WQHXEz-F8RyloAPIsk22Q,respiracion,レスピラシオン,Spanish,スペイン料理 百名店,金沢市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Closed approximately six times a month, primarily on Mondays.",https://tabelog.com/ishikawa/A1701/A170101/17010732/
ChIJU2CEj-3mAGARVjPWAdbuHXs,Bobino,ボビノ,"Steak, Teppanyaki",WEST,北新地駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/osaka/A2701/A270101/27005232/
ChIJ-zhSvK0KYDQRTs6UxVQAub4,Corners Grill,コーナーズグリル,"Steak, Teppanyaki",WEST,石垣市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed.,https://tabelog.com/okinawa/A4705/A470501/47004364/
ChIJS7uS_bjmAGARNe6WQKzFkfo,Katsuya charcoal grill steakhouse,Katsuya charcoal grill steakhouse,"Steak, Teppanyaki",WEST,天神橋筋六丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/osaka/A2701/A270103/27096785/
ChIJuWE6nuSOAGAR87RI8fHE-yc,Teppan Dining Hoki,鉄板ダイニング 法貴,"Steak, Teppanyaki",WEST,三宮（神戸市営）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Regular hours resume from the 5th (Mon).,https://tabelog.com/hyogo/A2801/A280101/28002967/
ChIJZ4vpbsEIAWARc6nkqOWvKuw,Yutaka,ゆたか,"Steak, Teppanyaki",WEST,祇園四条駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/kyoto/A2601/A260301/26001272/
ChIJx1B0IATznl8RN24duWJy8WI,Asari Honten,阿佐利 本店,"Sukiyaki, Shabushabu",すき焼き・しゃぶしゃぶ 百名店,函館市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/hokkaido/A0105/A010501/1003362/
ChIJ0deqRySKA2ARRR_pyPSaWVE,Matoba,まと場,"Sukiyaki, Shabushabu",すき焼き・しゃぶしゃぶ 百名店,鈴鹿市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays,https://tabelog.com/mie/A2402/A240202/24000103/
ChIJf2wBt8qNGGARlEaMVjU2UBs,PRETTY PORK FACTORY,PRETTY PORK FACTORY,"Sukiyaki, Shabushabu",すき焼き・しゃぶしゃぶ 百名店,西武新宿駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,PRETTY PORK FACTORY & KATSUプリポー,https://tabelog.com/tokyo/A1304/A130401/13254601/
